Japan, Death Rates (period 1x1)     Last modified:2018-07-25, ver.001_22 JMD(NIPSSR)

   Year      Age       Female       Male         Total
   1953        0   0.045428     0.052041     0.048809
   1953        1   0.008419     0.008495     0.008458
   1953        2   0.006476     0.006414     0.006444
   1953        3   0.004847     0.004958     0.004904
   1953        4   0.003505     0.003602     0.003555
   1953        5   0.002425     0.002526     0.002477
   1953        6   0.001785     0.002018     0.001904
   1953        7   0.001129     0.001300     0.001216
   1953        8   0.000917     0.001191     0.001056
   1953        9   0.000815     0.001066     0.000942
   1953       10   0.000695     0.000881     0.000789
   1953       11   0.000723     0.000841     0.000783
   1953       12   0.000706     0.000771     0.000739
   1953       13   0.000717     0.000839     0.000779
   1953       14   0.000833     0.000852     0.000843
   1953       15   0.000894     0.001049     0.000972
   1953       16   0.001075     0.001195     0.001135
   1953       17   0.001285     0.001525     0.001405
   1953       18   0.001525     0.001995     0.001761
   1953       19   0.001783     0.002266     0.002025
   1953       20   0.002072     0.002573     0.002324
   1953       21   0.002238     0.002822     0.002531
   1953       22   0.002384     0.003107     0.002746
   1953       23   0.002493     0.002982     0.002737
   1953       24   0.002601     0.003163     0.002880
   1953       25   0.002668     0.003095     0.002880
   1953       26   0.002782     0.003188     0.002984
   1953       27   0.002746     0.003151     0.002944
   1953       28   0.002882     0.003291     0.003078
   1953       29   0.003030     0.003409     0.003206
   1953       30   0.003028     0.003232     0.003119
   1953       31   0.003079     0.003309     0.003179
   1953       32   0.003022     0.003214     0.003106
   1953       33   0.003297     0.003546     0.003407
   1953       34   0.003249     0.003538     0.003379
   1953       35   0.003239     0.003482     0.003350
   1953       36   0.003408     0.003719     0.003550
   1953       37   0.003555     0.003862     0.003697
   1953       38   0.003695     0.003971     0.003824
   1953       39   0.003988     0.004396     0.004180
   1953       40   0.003887     0.004459     0.004156
   1953       41   0.004146     0.004958     0.004528
   1953       42   0.004563     0.005132     0.004834
   1953       43   0.004551     0.005350     0.004934
   1953       44   0.004884     0.006121     0.005482
   1953       45   0.005170     0.006701     0.005915
   1953       46   0.005892     0.007188     0.006539
   1953       47   0.005809     0.007484     0.006650
   1953       48   0.006503     0.008504     0.007496
   1953       49   0.007006     0.009028     0.008023
   1953       50   0.007425     0.009979     0.008707
   1953       51   0.008307     0.010677     0.009502
   1953       52   0.008640     0.012135     0.010400
   1953       53   0.009485     0.012811     0.011164
   1953       54   0.009956     0.014370     0.012193
   1953       55   0.011110     0.016075     0.013611
   1953       56   0.011425     0.016233     0.013843
   1953       57   0.012958     0.018743     0.015859
   1953       58   0.014195     0.021242     0.017721
   1953       59   0.015236     0.023420     0.019327
   1953       60   0.016428     0.024224     0.020290
   1953       61   0.018139     0.026708     0.022354
   1953       62   0.019482     0.029459     0.024347
   1953       63   0.021233     0.032587     0.026687
   1953       64   0.024243     0.036222     0.029989
   1953       65   0.026769     0.039912     0.033027
   1953       66   0.030875     0.045010     0.037458
   1953       67   0.031810     0.047051     0.038786
   1953       68   0.036153     0.054223     0.044281
   1953       69   0.041202     0.059339     0.049192
   1953       70   0.045821     0.063937     0.053647
   1953       71   0.051180     0.071948     0.060095
   1953       72   0.057306     0.079151     0.066580
   1953       73   0.060191     0.085216     0.070625
   1953       74   0.068750     0.095591     0.079770
   1953       75   0.073942     0.101306     0.084926
   1953       76   0.082151     0.112837     0.094246
   1953       77   0.091046     0.124409     0.104057
   1953       78   0.101383     0.132765     0.113347
   1953       79   0.110600     0.140486     0.121737
   1953       80   0.124340     0.161534     0.138039
   1953       81   0.141343     0.174399     0.153296
   1953       82   0.147589     0.184593     0.160537
   1953       83   0.159618     0.207404     0.175716
   1953       84   0.176990     0.220194     0.191247
   1953       85   0.200870     0.254806     0.218246
   1953       86   0.218224     0.279614     0.237325
   1953       87   0.239198     0.286791     0.253546
   1953       88   0.268325     0.317658     0.282771
   1953       89   0.299156     0.334205     0.309250
   1953       90   0.294501     0.354388     0.311087
   1953       91   0.333550     0.387323     0.347768
   1953       92   0.345321     0.393096     0.357717
   1953       93   0.400379     0.484612     0.420862
   1953       94   0.386953     0.474944     0.408860
   1953       95   0.405426     0.447672     0.416454
   1953       96   0.481085     0.559102     0.499210
   1953       97   0.523839     0.563855     0.532943
   1953       98   0.427665     0.860656     0.521325
   1953       99   0.525843     0.685714     0.556364
   1953      100   0.470588     0.600000     0.507042
   1953      101   0.610169     1.090909     0.740741
   1953      102   0.488372     0.972973     0.634146
   1953      103   0.339623     0.342857     0.340909
   1953      104   0.193548     0.461538     0.315789
   1953      105   0.375000     0.600000     0.461538
   1953      106   0.600000     0.000000     0.461538
   1953      107   0.600000            .     0.600000
   1953      108   0.600000            .     0.600000
   1953      109   0.000000            .     0.000000
   1953      110+  3.000000            .     3.000000
   1954        0   0.041603     0.047792     0.044774
   1954        1   0.006893     0.006993     0.006944
   1954        2   0.005462     0.005691     0.005579
   1954        3   0.004613     0.004678     0.004646
   1954        4   0.003319     0.003386     0.003353
   1954        5   0.002277     0.002387     0.002333
   1954        6   0.001569     0.001855     0.001715
   1954        7   0.001155     0.001458     0.001310
   1954        8   0.000842     0.001049     0.000947
   1954        9   0.000736     0.000861     0.000799
   1954       10   0.000659     0.000850     0.000756
   1954       11   0.000619     0.000751     0.000686
   1954       12   0.000634     0.000763     0.000699
   1954       13   0.000656     0.000768     0.000713
   1954       14   0.000755     0.000814     0.000785
   1954       15   0.000715     0.000926     0.000822
   1954       16   0.000978     0.001281     0.001131
   1954       17   0.001207     0.001550     0.001380
   1954       18   0.001394     0.001929     0.001663
   1954       19   0.001663     0.002210     0.001937
   1954       20   0.001859     0.002717     0.002288
   1954       21   0.002184     0.002849     0.002517
   1954       22   0.002121     0.002941     0.002531
   1954       23   0.002387     0.003284     0.002836
   1954       24   0.002511     0.003190     0.002849
   1954       25   0.002482     0.003205     0.002841
   1954       26   0.002513     0.003312     0.002910
   1954       27   0.002687     0.003260     0.002971
   1954       28   0.002711     0.003205     0.002953
   1954       29   0.002713     0.003419     0.003052
   1954       30   0.002792     0.003380     0.003064
   1954       31   0.002855     0.003294     0.003050
   1954       32   0.003024     0.003522     0.003241
   1954       33   0.002926     0.003301     0.003089
   1954       34   0.003120     0.003488     0.003283
   1954       35   0.003064     0.003484     0.003254
   1954       36   0.003173     0.003724     0.003423
   1954       37   0.003268     0.003729     0.003479
   1954       38   0.003582     0.004071     0.003808
   1954       39   0.003503     0.004278     0.003864
   1954       40   0.003646     0.004446     0.004022
